Id,Title,Language,Year,Search Category,Display Type,Freely Available,Is Pay Per View,Subscription Tiers Permitted
61179f6cc661700bb23f62ca,Fatherhood - Telugu,Telugu,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6113edc3865f410bdea34d85,The Devil Inside,Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6114b394da72300b9bfe7c69,Mann,Hindi,2021,movie,MEDIA,True,False,"['gold', 'silver']"
6114b4b9c661700bb2361e43,Maula,Hindi,2021,movie,MEDIA,True,False,"['gold', 'silver']"
6114b62ec608950bd3de729b,Pila Do,Hindi,2021,movie,MEDIA,True,False,"['gold', 'silver']"
6114b788da72300b9bfe8656,Pyaar Karne Ka Tarika,Hindi,2021,movie,MEDIA,True,False,"['gold', 'silver']"
6114b965865f410bdea571d2,Safed Rani,Hindi,2021,movie,MEDIA,True,False,"['gold', 'silver']"
6114bb53c608950bd3de7f5e,Sajna,Hindi,2021,movie,MEDIA,True,False,"['gold', 'silver']"
6114bcb7865f410bdea57a31,Sakhe Tula Sab,Hindi,2021,movie,MEDIA,True,False,"['gold', 'silver']"
6114be1afc1b3b0c2e62ef41,Shukriya,Hindi,2021,movie,MEDIA,True,False,"['gold', 'silver']"
611109a2977f900b96a32cf2,Khatak,Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
61111996d2b14c0bcfe8e482,Khatak Tamil,Tamil,2021,movie,MEDIA,False,False,"['gold', 'silver']"
61111bfb42bb110b9e104f02,Khatak Bhojpuri,Bhojpuri,2021,movie,MEDIA,False,False,"['gold', 'silver']"
61111eb142bb110b9e10546a,Khatak Telugu,Telugu,2021,movie,MEDIA,False,False,"['gold', 'silver']"
611210edd2b14c0bcfebd09b,Khatak English,English,2021,movie,MEDIA,False,False,"['gold', 'silver']"
61161214c661700bb23a2981,Teri Ibadat Mein,Hindi,2021,movie,MEDIA,True,False,"['gold', 'silver']"
6116136d865f410bdeaa1a62,Teri Nadaniya,Hindi,2021,movie,MEDIA,True,False,"['gold', 'silver']"
61161671865f410bdeaa22a5,Tu Hai,Hindi,2021,movie,MEDIA,True,False,"['gold', 'silver']"
61161c50fc1b3b0c2e670263,Tu Hi Tu,Hindi,2021,movie,MEDIA,True,False,"['gold', 'silver']"
6108e26542bb110b9ef7d1a0,Mein Teri Gali Aagaye,Hindi,2021,movie,MEDIA,True,False,"['gold', 'silver']"
6108e481977f900b968b10d9,Mehki Mehki,Hindi,2021,movie,MEDIA,True,False,"['gold', 'silver']"
6108e650e1a5520b95ded9ae,Mujhse Aaj Tum Na Aitraz Karo,Hindi,2021,movie,MEDIA,True,False,"['gold', 'silver']"
6108e7e0d2b14c0bcfd2015b,Naina Tihare,Hindi,2021,movie,MEDIA,True,False,"['gold', 'silver']"
61168dbbfc1b3b0c2e683b76,Tera Woh Deewana,Hindi,2021,movie,MEDIA,True,False,"['gold', 'silver']"
611b8f6fc661700bb24a05be,Whiskey Da Peg,Hindi,2021,movie,MEDIA,True,False,"['gold', 'silver']"
61fbcbcbc594080b93fe613b,Baby I Swear,Hindi,2021,movie,MEDIA,True,False,"['gold', 'silver']"
61168ef5c661700bb23c2ff7,Toota Dil,Hindi,2021,movie,MEDIA,True,False,"['gold', 'silver']"
611ba6b6c608950bd3f1bde3,Zikar Tera Fikar Teri Meri,Hindi,2021,movie,MEDIA,True,False,"['gold', 'silver']"
611ba46ac608950bd3f1b89d,Yeh Ishq Ka,Hindi,2021,movie,MEDIA,True,False,"['gold', 'silver']"
611ba5753628e90bb621bdd0,Ye Meri Zindagi,Hindi,2021,movie,MEDIA,True,False,"['gold', 'silver']"
611be59d3628e90bb622511c,Yeh Pyaar,Hindi,2021,movie,MEDIA,True,False,"['gold', 'silver']"
611690213628e90bb6126772,Tu Mila Hai,Hindi,2021,movie,MEDIA,True,False,"['gold', 'silver']"
611dead86d84fd0ba5577135,Zehrila,Hindi,2021,movie,MEDIA,True,False,"['gold', 'silver']"
61658bccb151770ba7c6f3a5,Online,Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
616d3512b6c4470c3c018fa4,Online - Bhojpuri,Bhojpuri,2021,movie,MEDIA,False,False,"['gold', 'silver']"
616d3ab3b6c4470c3c01a5ba,Online - English,English,2021,movie,MEDIA,False,False,"['gold', 'silver']"
616d3f8f3ccaff0b9466e70e,Online - Tamil,Tamil,2021,movie,MEDIA,False,False,"['gold', 'silver']"
616d4c5f3ccaff0b946712dd,Online - Telugu,Telugu,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6580519634fb490c87ce0247,Virgin Boys,Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6116917e865f410bdeab6cb2,Tumse Juda Hoke,Hindi,2021,movie,MEDIA,True,False,"['gold', 'silver']"
63bd22ce9de37d0be61d9b42,Riti Riwaj ( Pinjara ) Bhojpuri,Bhojpuri,2023,movie,MEDIA,False,False,"['gold', 'silver']"
63bd27199de37d0be61dab57,Riti Riwaj ( Pinjara ) Tamil,Tamil,2023,movie,MEDIA,False,False,"['gold', 'silver']"
63bd2cf3e042010bd030e5c2,Riti Riwaj ( Pinjara ) - Telugu,Telugu,2023,movie,MEDIA,False,False,"['gold', 'silver']"
63bd36c6e7f0be0c07d8952b,Riti Riwaj ( Pinjara ) - English,English,2023,movie,MEDIA,False,False,"['gold', 'silver']"
60fa611f1bafaa0c2913ddea,Jaadugari,Hindi,2021,movie,MEDIA,True,False,"['gold', 'silver']"
60fa62f7b8f9d70b83eee928,Jaante Ho Tum,Hindi,2021,movie,MEDIA,True,False,"['gold', 'silver']"
61619ca43ccaff0b94445fa6,Thoda Waqt Lagega,Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6034c8215bfa870c8efcea93,Kavita Bhabhi Season 3 ( Part 2 ),Hindi,2021,series,MEDIA,False,False,"['gold', 'silver']"
60f53e992ac5750b9ac10404,Tu Humsafar,Hindi,2021,movie,MEDIA,True,False,"['gold', 'silver']"
60f40a38bd9d2b0bc47a2e45,Mere Hisse Ka Pani,Hindi,2021,movie,MEDIA,True,False,"['gold', 'silver']"
60f41e022ac5750b9abc6943,Humrahi,Hindi,2021,movie,MEDIA,True,False,"['gold', 'silver']"
60f30cdabd9d2b0bc4763d31,Chadyo Taro Rang,Hindi,2021,movie,MEDIA,True,False,"['gold', 'silver']"
60f30f231819d60bb8696ca7,Crush,Hindi,2021,movie,MEDIA,True,False,"['gold', 'silver']"
60f310962ac5750b9ab9055c,Harjana,Hindi,2021,movie,MEDIA,True,False,"['gold', 'silver']"
60f312cab446730b9a680fec,Bhul Jaa Tu Mujhe,Hindi,2021,movie,MEDIA,True,False,"['gold', 'silver']"
60f314081369380bc5711f32,Bas Dhuan Hai,Hindi,2021,movie,MEDIA,True,False,"['gold', 'silver']"
60f31811b446730b9a683392,Bekhabar Ishq,Hindi,2021,movie,MEDIA,True,False,"['gold', 'silver']"
60f3195ad1dd3e0bfbd27f89,Hai Shaan,Hindi,2021,movie,MEDIA,True,False,"['gold', 'silver']"
60f00733ef0e280c263e2fcc,Riti Riwaj ( Mann - Marzi ),Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
60f01b06c69c8c0ba5189788,Don't Know,Hindi,2021,movie,MEDIA,True,False,"['gold', 'silver']"
60f029f65980700bc2b2f7b8,Darmiyaan,Hindi,2021,movie,MEDIA,True,False,"['gold', 'silver']"
60f02e92286feb0ba6249f8a,Soniya,Hindi,2021,movie,MEDIA,True,False,"['gold', 'silver']"
60f031a3286feb0ba624a396,Parlour,Hindi,2021,movie,MEDIA,True,False,"['gold', 'silver']"
60f033222ac5750b9aad55d7,Pyar Mera Tu,Hindi,2021,movie,MEDIA,True,False,"['gold', 'silver']"
60f03990bd9d2b0bc46c4c53,Safar,Hindi,2021,movie,MEDIA,True,False,"['gold', 'silver']"
60f03b7f1819d60bb85f653c,Tujh Bin Nai Jeena,Hindi,2021,movie,MEDIA,True,False,"['gold', 'silver']"
60f03d771819d60bb85f68d4,Tum Ho Kahi,Hindi,2021,movie,MEDIA,True,False,"['gold', 'silver']"
60f03e791369380bc566424a,Tum Pe Mar Jaun,Hindi,2021,movie,MEDIA,True,False,"['gold', 'silver']"
60f068b72ac5750b9aadd0a6,Darpan,Hindi,2021,movie,MEDIA,True,False,"['gold', 'silver']"
60f191dcb446730b9a631a4d,Riti Riwaj ( Mann - Marzi ) - Tamil,Tamil,2021,movie,MEDIA,False,False,"['gold', 'silver']"
60f197811819d60bb86495d7,Riti Riwaj ( Mann - Marzi ) - Telugu,Telugu,2021,movie,MEDIA,False,False,"['gold', 'silver']"
60f2be90bd9d2b0bc4756a6f,Riti Riwaj ( Mann - Marzi ) - Bhojpuri,Bhojpuri,2021,movie,MEDIA,False,False,"['gold', 'silver']"
60f2c0eb2ac5750b9ab82397,Riti Riwaj ( Mann - Marzi ) - English,English,2021,movie,MEDIA,False,False,"['gold', 'silver']"
60ec94cc9e79690ba3d20813,Kavita Bhabhi Season 3 ( Part 1 ),Hindi,2021,series,MEDIA,False,False,"['gold', 'silver']"
61655e6330b4da0b92f2f1fd,Dunali,Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
61693589b6c4470c3cf533e4,Dunali - Bhojpuri,Bhojpuri,2021,movie,MEDIA,False,False,"['gold', 'silver']"
616962c03ccaff0b945b1e17,Dunali - English,English,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6169714030b4da0b92ffa7d0,Dunali - Tamil,Tamil,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6169aa1d1193da0bd962ce17,Dunali - Telugu,Telugu,2021,movie,MEDIA,False,False,"['gold', 'silver']"
60e6d26c71dacf0b94c0c6e3,Kirayedaar,Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
60e6dcf015e15d0bb98502fc,Kirayedaar - Tamil,Tamil,2021,movie,MEDIA,False,False,"['gold', 'silver']"
60e6e0aab877960bf77cf125,Kirayedaar - Bhojpuri,Bhojpuri,2021,movie,MEDIA,False,False,"['gold', 'silver']"
60e6e28b71dacf0b94c0e1e3,Kirayedaar - English,English,2021,movie,MEDIA,False,False,"['gold', 'silver']"
60e6e4ef71dacf0b94c0e4e9,Kirayedaar - Telugu,Telugu,2021,movie,MEDIA,False,False,"['gold', 'silver']"
61619dbb30b4da0b92e6a426,TUJH BIN,Hindi,2021,movie,MEDIA,True,False,"['gold', 'silver']"
60dc57c80c70800b85a66d7c,Madhosh Diaries ( Good Wife ) Telugu,Telugu,2021,movie,MEDIA,False,False,"['gold', 'silver']"
60dc9278bfef880bb9809774,Friend Request,Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
60dc93b0bfef880bb9809831,Friend Request - English,English,2021,movie,MEDIA,False,False,"['gold', 'silver']"
60dc9491c8f39b0b7c21b01f,Friend Request - Bhojpuri,Bhojpuri,2021,movie,MEDIA,False,False,"['gold', 'silver']"
60dc95e1a889980b820aaefa,Friend Request - Tamil,Tamil,2021,movie,MEDIA,False,False,"['gold', 'silver']"
60dc96c0a889980b820aaf77,Friend Request - Telugu,Telugu,2021,movie,MEDIA,False,False,"['gold', 'silver']"
61f2ac620b0d720baac28ffd,Sab Noch-Noch,Hindi,2021,movie,MEDIA,True,False,"['gold', 'silver']"
615c1f89b6c4470c3cce35e7,Khunnas,Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
615d300ab6c4470c3cd0d60d,Khunnas - Bhojpuri,Bhojpuri,2021,movie,MEDIA,False,False,"['gold', 'silver']"
615d381f30b4da0b92d9a263,Khunnas - English,English,2021,movie,MEDIA,False,False,"['gold', 'silver']"
615d3c8a1193da0bd93c378b,Khunnas - Tamil,Tamil,2021,movie,MEDIA,False,False,"['gold', 'silver']"
615d41ad3ccaff0b9436aa42,Khunnas - Telugu,Telugu,2021,movie,MEDIA,False,False,"['gold', 'silver']"
61a73b346dc2b80c301e70d1,Naye Padosi - Bhojpuri,Bhojpuri,2021,movie,MEDIA,False,False,"['gold', 'silver']"
60d45a48ff8adb0b94509b86,Sazaa Ya Mazaa,Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6109452fe1a5520b95e0b44f,Sazaa Ya Mazaa - Bhojpuri,Bhojpuri,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6109477de062430baa2fbc12,Sazaa Ya Mazaa - Tamil,Tamil,2021,movie,MEDIA,False,False,"['gold', 'silver']"
610948e7e1a5520b95e0bb45,Sazaa Ya Mazaa - English,English,2021,movie,MEDIA,False,False,"['gold', 'silver']"
61094b43e1a5520b95e0bf35,Sazaa Ya Mazaa  - Telugu,Telugu,2021,movie,MEDIA,False,False,"['gold', 'silver']"
60cafd2e523f9a0bc1fb40af,Toilet Love,Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
60cdf61043cc4b0bc9299d6c,Toilet Love - English,English,2021,movie,MEDIA,False,False,"['gold', 'silver']"
60cdf8dc37c2580bc9cf7700,Toilet Love - Bhojpuri,Bhojpuri,2021,movie,MEDIA,False,False,"['gold', 'silver']"
60cdfb2f72b3470bce59fc29,Toilet Love - Tamil,Tamil,2021,movie,MEDIA,False,False,"['gold', 'silver']"
60cdfd3943cc4b0bc929a0e9,Toilet Love - Telugu,Telugu,2021,movie,MEDIA,False,False,"['gold', 'silver']"
61cad2aa0ab37b0b938f3bd7,Rupay 500,Hindi,2021,series,MEDIA,False,False,"['gold', 'silver']"
61caee3fd2bc5e0ba863c873,Rupay 500 - English,English,2021,series,MEDIA,False,False,"['gold', 'silver']"
61cb025bcfd41e0bb12e151d,Rupay 500 - Bhojpuri,Bhojpuri,2021,series,MEDIA,False,False,"['gold', 'silver']"
61cbfacc3d5bec0b9fe3a6ec,Rupay 500 - Telugu,Telugu,2021,series,MEDIA,False,False,"['gold', 'silver']"
61cc05b2cfd41e0bb1318106,Rupay 500 - Tamil,Tamil,2021,series,MEDIA,False,False,"['gold', 'silver']"
60c213c8de24860b9d4695a6,Madhosh Diaries ( Good Wife ),Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
60dc42e14dc29c0b880b5a87,Madhosh Diaries ( Good Wife ) - English,English,2021,movie,MEDIA,False,False,"['gold', 'silver']"
60dc54adbfef880bb9807ff5,Madhosh Diaries ( Good Wife ) Bhojpuri,Bhojpuri,2021,movie,MEDIA,False,False,"['gold', 'silver']"
60dc56b207eb330bb3545cda,Madhosh Diaries ( Good Wife ) Tamil,Tamil,2021,movie,MEDIA,False,False,"['gold', 'silver']"
60b8d8ff204e6d0ba2fd74c3,"""PRABHA KI DIARY - S2 THE HOUSEWIFE"" ( PART 4 )",Hindi,2021,series,MEDIA,False,False,"['gold', 'silver']"
60b8e13ef2238b0bcae92945," ""PRABHA KI DIARY - S2 THE HOUSEWIFE"" ( PART 4 ) Bhojpuri",Bhojpuri,2021,series,MEDIA,False,False,"['gold', 'silver']"
60b8e6c9cfabb10b8199834a," ""PRABHA KI DIARY - S2 THE HOUSEWIFE"" ( PART 4 ) Tamil",Tamil,2021,series,MEDIA,False,False,"['gold', 'silver']"
60b8ecddcfabb10b81998558," ""PRABHA KI DIARY - S2 THE HOUSEWIFE"" ( PART 4 ) Telugu",Telugu,2021,series,MEDIA,False,False,"['gold', 'silver']"
60b8f1e5cfabb10b81998757," ""PRABHA KI DIARY - S2 THE HOUSEWIFE"" ( PART 4 ) English",English,2021,series,MEDIA,False,False,"['gold', 'silver']"
60b6058f7850770b89ca4fe7,Dil Hai Seedha Sadha,Hindi,2021,movie,MEDIA,True,False,"['gold', 'silver']"
6152af9c30b4da0b92ba7a66,The Last Show,Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6155b5713ccaff0b94202146,The Last Show - Bhojpuri,Bhojpuri,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6155b941b151770ba7957dbf,The Last Show - English,English,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6155c14f8d5f0d0bbc96a3f0,The Last Show - Tamil,Tamil,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6155c5768d5f0d0bbc96aac7,The Last Show - Telugu,Telugu,2021,movie,MEDIA,False,False,"['gold', 'silver']"
611e6927bb88200b7e16b172,Auction ( Bhojpuri ),Bhojpuri,2021,movie,MEDIA,False,False,"['gold', 'silver']"
611e6fa3e2ebf80baa9aa4c0,Auction ( English ),English,2021,movie,MEDIA,False,False,"['gold', 'silver']"
611f399eaa85b80c1dda0643,Auction ( Tamil ),Tamil,2021,movie,MEDIA,False,False,"['gold', 'silver']"
611f3ce2a57d390bbf532800,Auction ( Telugu ),Telugu,2021,movie,MEDIA,False,False,"['gold', 'silver']"
60afb4373f11b50c1e099cee,Naye Padosi,Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
61a7378f91c5e20badcc1cba,Naye Padosi - English,English,2021,movie,MEDIA,False,False,"['gold', 'silver']"
61a73799ed22ed0ba80cfb29,Naye Padosi - Tamil,Tamil,2021,movie,MEDIA,False,False,['silver']
61a73a6fed22ed0ba80d0486,Naye Padosi - Telugu,Telugu,2021,movie,MEDIA,False,False,"['gold', 'silver']"
60a66f107a5a8e0baaf34678,Salahkaar,Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
61433ff2c815720ba462ecdf,Adhuri Mai Hoon,Hindi,2021,movie,MEDIA,True,False,"['gold', 'silver']"
61449f85be823f0b89506b1a,Salahkaar - Bhojpuri,Bhojpuri,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6144a307be823f0b8950734f,Salahkaar - English,English,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6144a8c75a27a10bc4cc66aa,Salahkaar - Tamil,Tamil,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6144b4d09a1c210b8173e2c7,Salahkaar - Telugu,Telugu,2021,movie,MEDIA,False,False,"['gold', 'silver']"
61433ddfbe823f0b894ade66,Aa Tod De Dil,Hindi,2021,movie,MEDIA,True,False,"['gold', 'silver']"
615446b68d5f0d0bbc92eb27,Paro,Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
615bf97230b4da0b92d6674e,Paro - Bhojpuri,Bhojpuri,2021,movie,MEDIA,False,False,"['gold', 'silver']"
615bfd34b151770ba7a7418c,Paro - English,English,2021,movie,MEDIA,False,False,"['gold', 'silver']"
615c0530b6c4470c3ccde1f4,Paro - Tamil,Tamil,2021,movie,MEDIA,False,False,"['gold', 'silver']"
615c0a021193da0bd938905d,Paro - Telugu,Telugu,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6173e7cfd537d70bc6b03cc7,Aate Ki Chakki,Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
61740cf8d537d70bc6b08ef2,Aate Ki Chakki - Bhojpuri,Bhojpuri,2021,movie,MEDIA,False,False,"['gold', 'silver']"
617411d0d537d70bc6b09783,Aate Ki Chakki - English,English,2021,movie,MEDIA,False,False,"['gold', 'silver']"
617416984010690ba683f6d1,Aate Ki Chakki - Tamil,Tamil,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6174297fd537d70bc6b0c7b0,Aate Ki Chakki - Telugu,Telugu,2021,movie,MEDIA,False,False,"['gold', 'silver']"
64b0175c37269e0bd54eda08,Lovely Massage Parlour,Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6155770e1193da0bd925407c,Laal Lihaaf,Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
615aa4ff1193da0bd934b461,Laal Lihaaf - English,English,2021,movie,MEDIA,False,False,"['gold', 'silver']"
615aa9d4b6c4470c3cc967b4,Laal Lihaaf - Bhojpuri,Bhojpuri,2021,movie,MEDIA,False,False,"['gold', 'silver']"
615aaeb93ccaff0b942fc9b7,Laal Lihaaf - Tamil,Tamil,2021,movie,MEDIA,False,False,"['gold', 'silver']"
615ab37e8d5f0d0bbca623e0,Laal Lihaaf - Telugu,Telugu,2021,movie,MEDIA,False,False,"['gold', 'silver']"
607e5b6575a9870c81d4fbc5,Saali Aadhi Gharwaali,Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
608007709fe6f80cbc350661,Third Eye (English),English,2021,movie,MEDIA,False,False,"['gold', 'silver']"
60791d199b4b3e0c7faaef76,Wanna Have A Good Time : Marathi,Marathi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
60791fef425dea0c952bab7d,Wanna Have A Good Time : Gujrati,Gujrati,2021,movie,MEDIA,False,False,"['gold', 'silver']"
60792c291ad5ce0c76abfb1e,Wanna Have A Good Time : Bengali,Bengali,2021,movie,MEDIA,False,False,"['gold', 'silver']"
607933ef425dea0c952bd325,Wanna Have A Good Time : Bhojpuri,Bhojpuri,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6079523f425dea0c952c2525,Wanna Have A Good Time : Tamil,Tamil,2021,movie,MEDIA,False,False,"['gold', 'silver']"
607c589a988ab50c88030407,Meri Padosan,Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6080042a2db8aa0c9512efe9,Meri Padosan - Bhojpuri,Bhojpuri,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6080048f1bec4a0c7ed1fe31,Meri Padosan - English,English,2021,movie,MEDIA,False,False,"['gold', 'silver']"
608004a02db8aa0c9512f0aa,Meri Padosan - Tamil,Tamil,2021,movie,MEDIA,False,False,"['gold', 'silver']"
608004a79fe6f80cbc350156,Meri Padosan - Telugu,Telugu,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6077d7d569806e0ca112b126,Bekaboo Dil - Telugu,Telugu,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6077db8c50b5f20c7f90c8d2,Bekaboo Dil - Tamil,Tamil,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6077e71b1ad5ce0c76a50b22,Bekaboo Dil - English,English,2021,movie,MEDIA,False,False,"['gold', 'silver']"
60800658bb69b00ca099cafe,Saali Aadhi Gharwaali - Tamil,Tamil,2021,movie,MEDIA,False,False,"['gold', 'silver']"
60769bd469806e0ca10b0260,Aadha Adhura Pyaar - English,English,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6076b16ed2f44b0c8bff85fb,Aadha Adhura Pyaar - Tamil,Tamil,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6076b3ac02a1e90c9dc55d78,Aadha Adhura Pyaar - Telugu,Telugu,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6076b62302a1e90c9dc56416,Aadha Adhura Pyaar - Bhojpuri,Bhojpuri,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6076b983cf2a690c93bc97bc,"""PRABHA KI DIARY - S2 HONEYMOON SPECIAL"" ( PART 3 ) : English",English,2021,series,MEDIA,False,False,"['gold', 'silver']"
6076bd08d2f44b0c8bffaf1d,"""PRABHA KI DIARY - S2 HONEYMOON SPECIAL"" ( PART 3 ) : Bhojpuri",Bhojpuri,2021,series,MEDIA,False,False,"['gold', 'silver']"
6076bf0fcf2a690c93bcb1fe,"""PRABHA KI DIARY - S2 HONEYMOON SPECIAL"" ( PART 3 ) : Tamil",Tamil,2021,series,MEDIA,False,False,"['gold', 'silver']"
6076c26b69806e0ca10b8c81,"""PRABHA KI DIARY - S2 HONEYMOON SPECIAL"" ( PART 3 ) : Telugu",Telugu,2021,series,MEDIA,False,False,"['gold', 'silver']"
607d8eb575a9870c81d302cd,Third Eye,Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6062c763186ce50ca0363098,Shor - Bhojpuri,Bhojpuri,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6028c60b869aec0ca4db8cbe,"""PRABHA KI DIARY - S2 THE WIFE"" ( PART 2 )",Hindi,2021,series,MEDIA,False,False,"['gold', 'silver']"
6062c37931e7da0c9ded8702,Aao Aao Zara,Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6062c5a7649c2c0c9316c8b0,Beliye we,Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6062c6fcf4b0b90c92455dfd,Dance Govinda,Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6062cac18092580c94fd0595,Dalal Ki Sadak Hai,Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6062d007649c2c0c9316dfee,Har Lamha Bas,Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6062d1f6649c2c0c9316e44d,Hui Jab Khushi Ki Baat,Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6062d39af4b0b90c9245798e,Jogiya,Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6062d57f31e7da0c9dedb2c7,Kya Baat Hai,Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6062d6d28092580c94fd2553,Kyon Tum Chale Gaye,Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6062eb9d31e7da0c9dee9755,Dastoor Ishq Ka,Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6062ecf8186ce50ca0369c84,Kati Patang,Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6062f08b186ce50ca036a9f3,Lovely Ho Gayi Yaar,Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6062f276186ce50ca036b0b7,Main Hoon Mona,Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6062f3ddf4b0b90c9245e2e0,Main Nikhar Na Jau,Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6062f76e8092580c94fd8df5,Manchala,Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6062f8f78092580c94fd925c,Meri Dil ki Chahat,Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6062fa9e31e7da0c9deec79f,Mona Ki Yahi Kahani,Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6062fcfe8092580c94fd9d5f,Party Saari Raat Chalegi,Hindi,2021,series,MEDIA,False,False,"['gold', 'silver']"
6062ff29f4b0b90c924601d6,Resham Resham,Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
606300a631e7da0c9deed781,Seene Mai Hai,Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
606306aa31e7da0c9deee5d8,Tere Aansu Na Sah Sake,Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6063084e649c2c0c931786e2,Tere Bina Main,Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
60630adb649c2c0c93178c5b,Teri Meri Kahani Baki,Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
60630cbf649c2c0c93178ff8,Wo Banjara,Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
60630e8665ad010ca51d0419,Yaadein Mohabbat Ki,Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
606311e4f4b0b90c92462a2b,Yeh Ishq Ka Nazrana,Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
616ffd98b6c4470c3c0a2845,Jane Anjane Mein - 4,Hindi,2021,series,MEDIA,False,False,"['gold', 'silver']"
60597f33da15d80c7aede51b,Possessed Love,Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
61c0816785abbc0bbf0dc7e6,Teri Mohabbat Main,Hindi,2021,movie,MEDIA,True,False,"['gold', 'silver']"
61b845c185abbc0bbff5d4fc,Tabaah,Hindi,2021,movie,MEDIA,True,False,"['gold', 'silver']"
6051acca9ddf390cc1ee5388,Chawl House,Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6051af3a2830a80c94c16048,Chawl House - English,English,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6051bcd69ddf390cc1ee6b0b,Chawl House - Bhojpuri,Bhojpuri,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6051bfb3bb218f0ca241fe54,Chawl House - Tamil,Tamil,2021,movie,MEDIA,False,False,"['gold', 'silver']"
